merchant_id,week_start,merchant_category,merchant_age_days,transaction_count_30d,transaction_volume_30d,transaction_volume_previous_30d,transaction_volume_change_30d,refund_count_30d,refund_rate_30d,refund_rate_previous_30d,refund_rate_change_30d,chargeback_count_30d,chargeback_rate_30d,chargeback_rate_previous_30d,chargeback_rate_change_30d,top_dispute_reason_category,delivery_evidence_coverage,support_ticket_rate,average_support_resolution_time_hours,previous_review_outcome,label_high_loss_next_30d,latent_state_for_demo_only
merchant_demo_0826,2024-01-29,apparel,1523,322,351599.39,333780.14,0.0534,21,0.0665,0.0585,0.0079,1,0.0033,0.005,-0.0017,duplicate_charge,0.8853,0.0223,45.62,none,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-02-05,apparel,1530,187,219521.96,351599.39,-0.3756,3,0.0152,0.0665,-0.0513,0,0.0026,0.0033,-0.0007,other,0.9094,0.0086,26.67,none,0,stable_merchant
merchant_demo_0826,2024-02-12,apparel,1537,168,204039.82,219521.96,-0.0705,2,0.0146,0.0152,-0.0005,0,0.0027,0.0026,0.0001,duplicate_charge,0.895,0.0138,27.56,none,0,stable_merchant
merchant_demo_0826,2024-02-19,apparel,1544,158,177402.41,204039.82,-0.1306,2,0.0135,0.0146,-0.0011,0,0.0026,0.0027,-0.0001,quality_issue,0.9191,0.0121,11.3,none,0,stable_merchant
merchant_demo_0826,2024-02-26,apparel,1551,199,232094.07,177402.41,0.3083,4,0.019,0.0135,0.0055,1,0.0026,0.0026,-0.0,not_received,0.9082,0.0089,19.63,none,0,stable_merchant
merchant_demo_0826,2024-03-04,apparel,1558,175,210528.58,232094.07,-0.0929,2,0.0103,0.019,-0.0086,1,0.0032,0.0026,0.0006,duplicate_charge,0.9122,0.0069,16.98,none,0,stable_merchant
merchant_demo_0826,2024-03-11,apparel,1565,186,220489.12,210528.58,0.0473,3,0.0145,0.0103,0.0042,1,0.0027,0.0032,-0.0005,other,0.923,0.0106,28.31,none,0,stable_merchant
merchant_demo_0826,2024-03-18,apparel,1572,246,295868.37,220489.12,0.3419,14,0.0564,0.0145,0.0419,1,0.0049,0.0027,0.0021,item_not_as_described,0.8692,0.0195,21.42,false_positive,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-03-25,apparel,1579,270,347690.79,295868.37,0.1752,15,0.0552,0.0564,-0.0012,1,0.0035,0.0049,-0.0014,duplicate_charge,0.8897,0.0154,12.9,none,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-04-01,apparel,1586,279,326028.25,347690.79,-0.0623,15,0.052,0.0552,-0.0032,1,0.0033,0.0035,-0.0001,item_not_as_described,0.872,0.0175,25.88,none,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-04-08,apparel,1593,172,197445.96,326028.25,-0.3944,2,0.0122,0.052,-0.0398,0,0.0025,0.0033,-0.0009,item_not_as_described,0.9256,0.0121,18.85,none,0,stable_merchant
merchant_demo_0826,2024-04-15,apparel,1600,204,240190.13,197445.96,0.2165,4,0.018,0.0122,0.0058,1,0.0044,0.0025,0.002,not_received,0.9203,0.0113,19.68,none,0,stable_merchant
merchant_demo_0826,2024-04-22,apparel,1607,200,252113.33,240190.13,0.0496,3,0.0168,0.018,-0.0013,1,0.0033,0.0044,-0.0011,item_not_as_described,0.9048,0.0148,20.59,none,0,stable_merchant
merchant_demo_0826,2024-04-29,apparel,1614,222,253642.59,252113.33,0.0061,4,0.0174,0.0168,0.0006,1,0.0029,0.0033,-0.0004,other,0.9142,0.0061,18.88,none,0,stable_merchant
merchant_demo_0826,2024-05-06,apparel,1621,215,252628.91,253642.59,-0.004,3,0.0144,0.0174,-0.003,1,0.0025,0.0029,-0.0004,duplicate_charge,0.922,0.0098,17.86,inconclusive,0,stable_merchant
merchant_demo_0826,2024-05-13,apparel,1628,193,216967.55,252628.91,-0.1412,3,0.0181,0.0144,0.0038,1,0.0031,0.0025,0.0006,other,0.9391,0.0083,14.54,none,0,stable_merchant
merchant_demo_0826,2024-05-20,apparel,1635,193,231207.47,216967.55,0.0656,2,0.0111,0.0181,-0.007,1,0.0034,0.0031,0.0003,duplicate_charge,0.9309,0.0172,24.1,operational_issue,0,stable_merchant
merchant_demo_0826,2024-05-27,apparel,1642,233,279097.56,231207.47,0.2071,13,0.0555,0.0111,0.0445,1,0.0043,0.0034,0.0009,other,0.8618,0.0195,15.79,false_positive,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-06-03,apparel,1649,208,241271.73,279097.56,-0.1355,3,0.014,0.0555,-0.0415,1,0.0029,0.0043,-0.0014,quality_issue,,0.0126,16.31,none,0,stable_merchant
merchant_demo_0826,2024-06-10,apparel,1656,218,251545.58,241271.73,0.0426,4,0.0198,0.014,0.0058,1,0.0037,0.0029,0.0008,item_not_as_described,0.903,0.0096,12.89,none,0,stable_merchant
merchant_demo_0826,2024-06-17,apparel,1663,149,187475.42,251545.58,-0.2547,2,0.0134,0.0198,-0.0065,0,0.0025,0.0037,-0.0012,other,0.9365,0.0071,29.27,none,0,stable_merchant
merchant_demo_0826,2024-06-24,apparel,1670,185,218687.66,187475.42,0.1665,3,0.0157,0.0134,0.0024,1,0.0045,0.0025,0.002,not_received,0.9101,0.009,22.04,none,0,stable_merchant
merchant_demo_0826,2024-07-01,apparel,1677,149,171988.09,218687.66,-0.2135,9,0.0572,0.0157,0.0415,2,0.0118,0.0045,0.0073,not_received,0.631,0.041,45.51,none,0,operational_fulfilment_failure
merchant_demo_0826,2024-07-08,apparel,1684,182,224242.59,171988.09,0.3038,3,0.0152,0.0572,-0.042,1,0.0042,0.0118,-0.0076,other,0.9283,0.0128,,none,0,stable_merchant
merchant_demo_0826,2024-07-15,apparel,1691,169,207530.52,224242.59,-0.0745,3,0.0179,0.0152,0.0026,0,0.0024,0.0042,-0.0019,quality_issue,0.9248,0.0129,21.16,none,0,stable_merchant
merchant_demo_0826,2024-07-22,apparel,1698,154,169952.33,207530.52,-0.1811,3,0.0193,0.0179,0.0014,0,0.0031,0.0024,0.0008,other,0.9112,0.0071,16.25,none,0,stable_merchant
merchant_demo_0826,2024-07-29,apparel,1705,312,382880.1,169952.33,1.2529,20,0.065,0.0193,0.0458,1,0.0024,0.0031,-0.0007,not_received,0.868,0.0177,16.69,operational_issue,1,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-08-05,apparel,1712,283,322726.68,382880.1,-0.1571,18,0.0631,0.065,-0.0019,1,0.0043,0.0024,0.0018,item_not_as_described,0.8764,0.0226,24.84,none,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-08-12,apparel,1719,309,403456.36,322726.68,0.2501,17,0.056,0.0631,-0.0071,2,0.0049,0.0043,0.0006,item_not_as_described,0.8545,0.0232,33.56,none,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-08-19,apparel,1726,284,320068.99,403456.36,-0.2067,29,0.1006,0.056,0.0446,9,0.0303,0.0049,0.0254,item_not_as_described,0.3289,0.0754,34.31,confirmed_risk,1,high_risk_merchant_behaviour
merchant_demo_0826,2024-08-26,apparel,1733,170,223138.21,320068.99,-0.3028,9,0.0525,0.1006,-0.0481,2,0.0116,0.0303,-0.0186,other,0.6365,0.0449,83.72,none,0,operational_fulfilment_failure
merchant_demo_0826,2024-09-02,apparel,1740,198,246789.46,223138.21,0.106,11,0.0547,0.0525,0.0022,2,0.0117,0.0116,0.0001,quality_issue,0.588,0.0452,41.96,none,0,operational_fulfilment_failure
merchant_demo_0826,2024-09-09,apparel,1747,152,185830.09,246789.46,-0.247,6,0.0397,0.0547,-0.015,2,0.0114,0.0117,-0.0003,not_received,0.5813,,72.81,inconclusive,1,operational_fulfilment_failure
merchant_demo_0826,2024-09-16,apparel,1754,198,217316.88,185830.09,0.1694,10,0.05,0.0397,0.0103,2,0.0124,0.0114,0.001,not_received,,0.0405,56.9,operational_issue,0,operational_fulfilment_failure
merchant_demo_0826,2024-09-23,apparel,1761,203,246309.83,217316.88,0.1334,3,0.0156,0.05,-0.0344,1,0.0028,0.0124,-0.0097,other,0.9263,0.011,20.62,none,0,stable_merchant
merchant_demo_0826,2024-09-30,apparel,1768,169,214678.95,246309.83,-0.1284,2,0.0136,0.0156,-0.002,0,0.0026,0.0028,-0.0002,quality_issue,0.8972,0.0099,21.62,none,0,stable_merchant
merchant_demo_0826,2024-10-07,apparel,1775,319,391161.33,214678.95,0.8221,17,0.0521,0.0136,0.0385,1,0.0035,0.0026,0.001,not_received,0.8704,0.0214,30.29,none,0,seasonal_sale_legitimate_returns
merchant_demo_0826,2024-10-14,apparel,1782,168,202200.56,391161.33,-0.4831,8,0.0501,0.0521,-0.002,2,0.0115,0.0035,0.0079,quality_issue,0.6204,0.0504,,inconclusive,0,operational_fulfilment_failure
merchant_demo_0826,2024-10-21,apparel,1789,185,224182.1,202200.56,0.1087,10,0.0521,0.0501,0.0019,2,0.0116,0.0115,0.0002,item_not_as_described,0.6103,0.0402,,confirmed_risk,1,operational_fulfilment_failure
merchant_demo_0826,2024-10-28,apparel,1796,189,230502.97,224182.1,0.0282,10,0.0533,0.0521,0.0012,2,0.012,0.0116,0.0004,item_not_as_described,0.6252,0.0396,49.52,confirmed_risk,0,operational_fulfilment_failure
merchant_demo_0826,2024-11-04,apparel,1803,184,220213.5,230502.97,-0.0446,10,0.0533,0.0533,-0.0,2,0.0097,0.012,-0.0024,item_not_as_described,0.6155,0.0484,48.65,none,1,operational_fulfilment_failure
merchant_demo_0826,2024-11-11,apparel,1810,184,233396.07,220213.5,0.0599,8,0.045,0.0533,-0.0083,2,0.0101,0.0097,0.0004,not_received,,0.0419,73.21,none,1,operational_fulfilment_failure
merchant_demo_0826,2024-11-18,apparel,1817,175,197872.65,233396.07,-0.1522,3,0.017,0.045,-0.028,0,0.0022,0.0101,-0.0079,not_received,0.9237,0.0092,7.59,none,0,stable_merchant
merchant_demo_0826,2024-11-25,apparel,1824,186,216394.8,197872.65,0.0936,3,0.0161,0.017,-0.0008,1,0.0033,0.0022,0.0012,other,0.9361,0.0114,30.58,none,0,stable_merchant
merchant_demo_0826,2024-12-02,apparel,1831,202,257524.14,216394.8,0.1901,3,0.0162,0.0161,0.0001,1,0.0032,0.0033,-0.0001,item_not_as_described,0.9168,0.0104,20.01,none,0,stable_merchant
merchant_demo_0826,2024-12-09,apparel,1838,209,269586.39,257524.14,0.0468,3,0.0157,0.0162,-0.0005,1,0.0026,0.0032,-0.0006,item_not_as_described,0.9337,0.0066,18.83,none,0,stable_merchant
merchant_demo_0826,2024-12-16,apparel,1845,212,233471.86,269586.39,-0.134,3,0.012,0.0157,-0.0037,1,0.003,0.0026,0.0003,not_received,0.9155,0.0081,25.07,none,0,stable_merchant
merchant_demo_0826,2024-12-23,apparel,1852,153,194524.95,233471.86,-0.1668,3,0.0172,0.012,0.0052,0,0.0028,0.003,-0.0002,quality_issue,,0.0099,16.62,none,0,stable_merchant
merchant_demo_0827,2023-01-02,electronics,906,260,520502.65,520502.65,0.0,17,0.0643,0.0643,0.0,1,0.0054,0.0054,0.0,other,0.8713,0.0205,33.28,operational_issue,0,seasonal_sale_legitimate_returns
merchant_demo_0827,2023-01-09,electronics,913,263,597887.84,520502.65,0.1487,15,0.0564,0.0643,-0.0079,1,0.0038,0.0054,-0.0016,other,0.8769,0.0218,23.51,false_positive,0,seasonal_sale_legitimate_returns
merchant_demo_0827,2023-01-16,electronics,920,269,580849.64,597887.84,-0.0285,17,0.0622,0.0564,0.0058,1,0.0043,0.0038,0.0005,item_not_as_described,0.8585,0.0203,28.17,none,0,seasonal_sale_legitimate_returns
merchant_demo_0827,2023-01-23,electronics,927,157,331880.88,580849.64,-0.4286,3,0.0178,0.0622,-0.0444,1,0.0034,0.0043,-0.0009,other,0.9067,0.0101,14.05,none,0,stable_merchant
merchant_demo_0827,2023-01-30,electronics,934,182,401359.52,331880.88,0.2093,3,0.0166,0.0178,-0.0012,1,0.0028,0.0034,-0.0006,other,,0.0103,17.28,confirmed_risk,0,stable_merchant
merchant_demo_0827,2023-02-06,electronics,941,172,376532.18,401359.52,-0.0619,2,0.0125,0.0166,-0.0041,1,0.0031,0.0028,0.0003,quality_issue,0.9311,0.0138,22.71,confirmed_risk,0,stable_merchant
merchant_demo_0827,2023-02-13,electronics,948,191,389542.48,376532.18,0.0346,3,0.0133,0.0125,0.0008,0,0.0024,0.0031,-0.0007,other,0.9163,0.0135,25.82,none,0,stable_merchant
merchant_demo_0827,2023-02-20,electronics,955,168,350124.8,389542.48,-0.1012,2,0.0143,0.0133,0.001,1,0.0031,0.0024,0.0006,duplicate_charge,0.9254,0.0095,50.3,none,0,stable_merchant
merchant_demo_0827,2023-02-27,electronics,962,145,277785.18,350124.8,-0.2066,2,0.0159,0.0143,0.0016,1,0.0037,0.0031,0.0007,duplicate_charge,0.9281,0.0101,20.7,none,1,stable_merchant
merchant_demo_0827,2023-03-06,electronics,969,162,332647.52,277785.18,0.1975,2,0.0152,0.0159,-0.0007,0,0.0023,0.0037,-0.0015,other,0.915,0.01,38.2,none,0,stable_merchant
merchant_demo_0827,2023-03-13,electronics,976,222,435646.14,332647.52,0.3096,20,0.0912,0.0152,0.0761,7,0.0296,0.0023,0.0273,not_received,0.3611,0.0758,37.66,inconclusive,1,high_risk_merchant_behaviour
merchant_demo_0827,2023-03-20,electronics,983,212,449170.29,435646.14,0.031,19,0.0904,0.0912,-0.0008,9,0.0417,0.0296,0.0121,duplicate_charge,0.3686,0.0732,36.11,false_positive,1,high_risk_merchant_behaviour
merchant_demo_0827,2023-03-27,electronics,990,222,482959.96,449170.29,0.0752,14,0.0649,0.0904,-0.0255,1,0.0031,0.0417,-0.0386,item_not_as_described,0.8836,0.0199,22.93,none,0,seasonal_sale_legitimate_returns
merchant_demo_0827,2023-04-03,electronics,997,265,546840.77,482959.96,0.1323,69,0.25909713582538174,0.0649,0.1942,1,0.0043,0.0031,0.0012,not_received,0.8822,0.022,18.36,none,0,seasonal_sale_legitimate_returns
merchant_demo_0827,2023-04-10,electronics,1004,128,266379.5,546840.77,-0.5129,10,0.078,0.06,0.018,5,0.0392,0.0043,0.0349,quality_issue,0.4022,0.0615,59.8,confirmed_risk,1,high_risk_merchant_behaviour
merchant_demo_0827,2023-04-17,electronics,1011,291,643965.79,266379.5,1.4175,26,0.0883,0.078,0.0103,12,0.04,0.0392,0.0008,quality_issue,0.3614,0.0661,154.86,operational_issue,1,high_risk_merchant_behaviour
merchant_demo_0827,2023-04-24,electronics,1018,163,345712.81,643965.79,-0.4632,10,0.0634,0.0883,-0.0249,2,0.0112,0.04,-0.0287,duplicate_charge,0.5932,0.0403,63.29,confirmed_risk,1,operational_fulfilment_failure
merchant_demo_0827,2023-05-01,electronics,1025,175,391970.98,345712.81,0.1338,3,0.0177,0.0634,-0.0456,0,0.0019,0.0112,-0.0094,other,0.9276,0.0112,26.44,false_positive,0,stable_merchant
merchant_demo_0827,2023-05-08,electronics,1032,162,329182.4,391970.98,-0.1602,2,0.0126,0.0177,-0.0052,0,0.0028,0.0019,0.001,other,0.9351,0.0089,21.4,none,0,stable_merchant
merchant_demo_0827,2023-05-15,electronics,1039,180,374601.27,329182.4,0.138,3,0.0143,0.0126,0.0017,1,0.0034,0.0028,0.0006,item_not_as_described,0.9292,0.0093,24.86,none,0,stable_merchant
merchant_demo_0827,2023-05-22,electronics,1046,168,370912.88,374601.27,-0.0098,3,0.0165,0.0143,0.0022,0,0.0028,0.0034,-0.0006,duplicate_charge,0.9146,0.0085,20.34,none,0,stable_merchant
merchant_demo_0827,2023-05-29,electronics,1053,121,260302.34,370912.88,-0.2982,7,0.0573,0.0165,0.0408,1,0.0104,0.0028,0.0075,item_not_as_described,0.6154,0.0382,54.43,none,0,operational_fulfilment_failure
merchant_demo_0827,2023-06-05,electronics,1060,152,339737.89,260302.34,0.3052,3,0.0181,0.0573,-0.0392,0,0.0029,0.0104,-0.0075,other,0.9344,0.0075,15.64,none,0,stable_merchant
merchant_demo_0827,2023-06-12,electronics,1067,176,388917.58,339737.89,0.1448,3,0.0149,0.0181,-0.0032,1,0.0029,0.0029,0.0001,item_not_as_described,0.9365,0.0068,25.58,none,0,stable_merchant
merchant_demo_0827,2023-06-19,electronics,1074,160,312912.99,388917.58,-0.1954,9,0.0573,0.0149,0.0424,2,0.0126,0.0029,0.0096,not_received,0.6166,0.0377,37.94,none,1,operational_fulfilment_failure
merchant_demo_0827,2023-06-26,electronics,1081,169,366274.12,312912.99,0.1705,9,0.0515,0.0573,-0.0058,2,0.0125,0.0126,-0.0,other,0.6293,0.0474,74.99,false_positive,0,operational_fulfilment_failure
merchant_demo_0827,2023-07-03,electronics,1088,157,348923.51,366274.12,-0.0474,8,0.0502,0.0515,-0.0013,2,0.01,0.0125,-0.0026,quality_issue,0.5766,0.0432,44.14,none,1,operational_fulfilment_failure
merchant_demo_0827,2023-07-10,electronics,1095,111,248949.2,348923.51,-0.2865,6,0.0577,0.0502,0.0075,1,0.0124,0.01,0.0024,item_not_as_described,0.6009,0.0498,47.99,operational_issue,0,operational_fulfilment_failure
merchant_demo_0827,2023-07-17,electronics,1102,199,397928.97,248949.2,0.5984,3,0.0158,0.0577,-0.0418,1,0.0032,0.0124,-0.0092,other,0.9262,0.012,20.56,none,0,stable_merchant
merchant_demo_0827,2023-07-24,electronics,1109,153,317065.29,397928.97,-0.2032,2,0.0104,0.0158,-0.0055,0,0.003,0.0032,-0.0002,other,0.9234,0.0115,10.45,none,0,stable_merchant
merchant_demo_0827,2023-07-31,electronics,1116,189,385222.15,317065.29,0.215,2,0.0119,0.0104,0.0015,1,0.0027,0.003,-0.0003,other,0.9338,0.0107,24.5,none,0,stable_merchant
merchant_demo_0827,2023-08-07,electronics,1123,145,314520.51,385222.15,-0.1835,3,0.0175,0.0119,0.0056,0,0.0031,0.0027,0.0004,other,0.9249,0.0096,20.21,none,0,stable_merchant
merchant_demo_0827,2023-08-14,electronics,1130,186,390811.19,314520.51,0.2426,2,0.0123,0.0175,-0.0053,0,0.0025,0.0031,-0.0006,quality_issue,0.9267,0.0119,19.13,none,0,stable_merchant
merchant_demo_0827,2023-08-21,electronics,1137,161,350022.47,390811.19,-0.1044,2,0.0135,0.0123,0.0012,1,0.0047,0.0025,0.0022,other,0.9315,0.0065,16.51,none,0,stable_merchant
merchant_demo_0827,2023-08-28,electronics,1144,184,390766.44,350022.47,0.1164,3,0.0164,0.0135,0.0029,0,0.0023,0.0047,-0.0024,other,0.9278,0.0099,19.48,none,0,stable_merchant
merchant_demo_0827,2023-09-04,electronics,1151,172,337676.83,390766.44,-0.1359,3,0.0154,0.0164,-0.001,0,0.0026,0.0023,0.0003,other,0.9112,0.0103,20.55,none,0,stable_merchant
merchant_demo_0827,2023-09-11,electronics,1158,147,299756.82,337676.83,-0.1123,2,0.0156,0.0154,0.0002,0,0.0033,0.0026,0.0008,quality_issue,0.9151,0.0111,18.51,none,0,stable_merchant
merchant_demo_0827,2023-09-18,electronics,1165,172,358779.88,299756.82,0.1969,2,0.0142,0.0156,-0.0014,0,0.0027,0.0033,-0.0006,not_received,0.9183,0.0105,19.83,none,0,stable_merchant
merchant_demo_0827,2023-09-25,electronics,1172,169,327594.07,358779.88,-0.0869,2,0.0118,0.0142,-0.0023,1,0.0036,0.0027,0.0009,duplicate_charge,0.914,0.0098,33.06,none,0,stable_merchant
merchant_demo_0827,2023-10-02,electronics,1179,164,345919.94,327594.07,0.0559,3,0.018,0.0118,0.0062,1,0.0037,0.0036,0.0,item_not_as_described,0.9067,0.0143,19.47,none,1,stable_merchant
merchant_demo_0827,2023-10-09,electronics,1186,182,416247.9,345919.94,0.2033,2,0.0127,0.018,-0.0053,0,0.0025,0.0037,-0.0012,other,0.9105,0.0121,12.34,false_positive,0,stable_merchant
merchant_demo_0827,2023-10-16,electronics,1193,182,415776.68,416247.9,-0.0011,3,0.0144,0.0127,0.0017,0,0.0025,0.0025,-0.0,duplicate_charge,0.9349,0.011,43.21,inconclusive,0,stable_merchant
merchant_demo_0827,2023-10-23,electronics,1200,193,401889.99,415776.68,-0.0334,3,0.0171,0.0144,0.0027,1,0.0028,0.0025,0.0003,other,0.9446,0.0081,13.43,none,0,stable_merchant
merchant_demo_0827,2023-10-30,electronics,1207,154,329474.37,401889.99,-0.1802,2,0.0145,0.0171,-0.0026,0,0.0031,0.0028,0.0003,item_not_as_described,0.928,0.012,29.96,none,0,stable_merchant
merchant_demo_0827,2023-11-06,electronics,1214,191,134033.62,329474.37,-0.5932,2,0.0121,0.0145,-0.0025,0,0.0023,0.0031,-0.0008,other,0.9179,0.0114,11.57,confirmed_risk,0,stable_merchant
merchant_demo_0827,2023-11-13,electronics,1221,179,399236.71,392331.21,0.0176,2,0.0109,0.0121,-0.0011,0,0.0026,0.0023,0.0003,not_received,0.9297,0.0103,,none,0,stable_merchant
merchant_demo_0827,2023-11-20,electronics,1228,170,422358.59,399236.71,0.0579,3,0.017,0.0109,0.0061,1,0.0041,0.0026,0.0015,other,0.9327,0.008,26.51,none,0,stable_merchant
merchant_demo_0827,2023-11-27,electronics,1235,155,323804.42,422358.59,-0.2333,2,0.0157,0.017,-0.0013,0,0.0024,0.0041,-0.0017,duplicate_charge,0.9274,0.01,24.1,none,0,stable_merchant
merchant_demo_0827,2023-12-04,electronics,1242,176,386709.69,323804.42,0.1943,3,0.0161,0.0157,0.0004,0,0.0027,0.0024,0.0003,duplicate_charge,0.9308,0.0105,22.7,none,0,stable_merchant
merchant_demo_0827,2023-12-11,electronics,1249,169,381493.8,386709.69,-0.0135,2,0.0137,0.0161,-0.0024,1,0.004,0.0027,0.0013,item_not_as_described,0.9389,0.0084,25.47,none,0,stable_merchant
merchant_demo_0827,2023-12-18,electronics,1256,182,394177.51,381493.8,0.0332,3,0.014,0.0137,0.0003,0,0.0027,0.004,-0.0013,quality_issue,0.928,0.0094,,none,0,stable_merchant
merchant_demo_0827,2023-12-25,electronics,1263,153,352955.83,394177.51,-0.1046,14,0.0919,0.014,0.0779,5,0.0339,0.0027,0.0311,duplicate_charge,0.3775,0.0702,82.79,operational_issue,0,high_risk_merchant_behaviour
merchant_demo_0827,2024-01-01,electronics,1270,148,292495.0,352955.83,-0.1713,14,0.0948,0.0919,0.0029,5,0.0323,0.0339,-0.0015,not_received,0.3191,0.0656,91.76,confirmed_risk,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-01-08,electronics,1277,199,397974.66,292495.0,0.3606,17,0.086,0.0948,-0.0088,7,0.0329,0.0323,0.0006,not_received,0.3021,0.0707,88.64,inconclusive,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-01-15,electronics,1284,248,499176.76,397974.66,0.2543,26,0.1067,0.086,0.0208,10,0.0393,0.0329,0.0064,duplicate_charge,0.3239,0.0693,105.23,none,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-01-22,electronics,1291,171,405796.61,499176.76,-0.1871,14,0.0807,0.1067,-0.026,6,0.0372,0.0393,-0.0021,duplicate_charge,0.3156,0.079,74.7,none,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-01-29,electronics,1298,215,480234.82,405796.61,0.1834,20,0.0923,0.0807,0.0116,8,0.038,0.0372,0.0008,quality_issue,0.3191,0.0726,64.89,inconclusive,0,high_risk_merchant_behaviour
merchant_demo_0827,2024-02-05,electronics,1305,261,562673.66,480234.82,0.1717,16,0.0626,0.0923,-0.0297,2,0.0058,0.038,-0.0322,quality_issue,0.8803,,17.33,none,0,seasonal_sale_legitimate_returns
merchant_demo_0827,2024-02-12,electronics,1312,194,426212.55,562673.66,-0.2425,3,0.0136,0.0626,-0.049,1,0.0032,0.0058,-0.0026,quality_issue,0.9208,0.0078,30.45,none,0,stable_merchant
merchant_demo_0827,2024-02-19,electronics,1319,176,398519.56,426212.55,-0.065,2,0.0126,0.0136,-0.001,0,0.0024,0.0032,-0.0008,item_not_as_described,0.926,0.0075,20.69,none,0,stable_merchant
merchant_demo_0827,2024-02-26,electronics,1326,157,347086.07,398519.56,-0.1291,2,0.0156,0.0126,0.003,1,0.0037,0.0024,0.0013,item_not_as_described,0.941,0.0106,9.78,none,0,stable_merchant
merchant_demo_0827,2024-03-04,electronics,1333,152,317310.65,347086.07,-0.0858,3,0.0223,0.0156,0.0068,1,0.0043,0.0037,0.0006,other,0.911,0.0098,17.06,false_positive,0,stable_merchant
merchant_demo_0827,2024-03-11,electronics,1340,197,370144.4,317310.65,0.1665,3,0.0134,0.0223,-0.009,1,0.0029,0.0043,-0.0014,other,0.9181,0.0093,19.44,none,0,stable_merchant
merchant_demo_0827,2024-03-18,electronics,1347,166,360653.6,370144.4,-0.0256,3,0.0167,0.0134,0.0034,1,0.004,0.0029,0.0012,item_not_as_described,0.9316,0.009,13.81,none,0,stable_merchant
merchant_demo_0827,2024-03-25,electronics,1354,174,380346.06,360653.6,0.0546,4,0.0202,0.0167,0.0034,0,0.0025,0.004,-0.0016,other,0.9071,0.0095,19.32,none,0,stable_merchant
merchant_demo_0827,2024-04-01,electronics,1361,153,328887.47,380346.06,-0.1353,13,0.0868,0.0202,0.0666,5,0.0307,0.0025,0.0282,item_not_as_described,0.325,0.0725,23.93,confirmed_risk,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-04-08,electronics,1368,153,341914.46,328887.47,0.0396,12,0.0802,0.0868,-0.0067,6,0.0405,0.0307,0.0099,duplicate_charge,0.2856,0.0706,91.83,none,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-04-15,electronics,1375,195,411760.64,341914.46,0.2043,19,0.0979,0.0802,0.0178,7,0.0374,0.0405,-0.0031,not_received,0.2953,0.0714,44.21,confirmed_risk,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-04-22,electronics,1382,274,604204.89,411760.64,0.4674,26,0.0939,0.0979,-0.004,8,0.0275,0.0374,-0.0099,quality_issue,0.3252,0.0616,33.24,operational_issue,1,high_risk_merchant_behaviour
merchant_demo_0827,2024-04-29,electronics,1389,193,381595.4,604204.89,-0.3684,10,0.0526,0.0939,-0.0413,2,0.0114,0.0275,-0.0161,quality_issue,0.6179,0.0581,44.06,operational_issue,0,operational_fulfilment_failure
merchant_demo_0827,2024-05-06,electronics,1396,151,310700.53,381595.4,-0.1858,6,0.0407,0.0526,-0.0119,2,0.0119,0.0114,0.0005,not_received,0.6714,,61.85,operational_issue,0,operational_fulfilment_failure
merchant_demo_0827,2024-05-13,electronics,1403,164,346384.96,310700.53,0.1149,4,0.0233,0.0407,-0.0174,1,0.0061,0.0119,-0.0058,other,,0.0185,59.08,none,1,early_hidden_risk
merchant_demo_0827,2024-05-20,electronics,1410,162,379540.87,346384.96,0.0957,4,0.0264,0.0233,0.0031,1,0.0056,0.0061,-0.0004,other,0.8082,0.0178,39.39,inconclusive,0,early_hidden_risk
merchant_demo_0827,2024-05-27,electronics,1417,166,343158.74,379540.87,-0.0959,4,0.0257,0.0264,-0.0008,1,0.0068,0.0056,0.0011,other,0.7746,0.0167,54.23,none,0,early_hidden_risk
merchant_demo_0827,2024-06-03,electronics,1424,220,461544.16,343158.74,0.345,5,0.0228,0.0257,-0.0029,1,0.0066,0.0068,-0.0002,item_not_as_described,0.7703,0.0156,36.53,none,0,early_hidden_risk
merchant_demo_0827,2024-06-10,electronics,1431,150,322513.67,461544.16,-0.3012,4,0.0248,0.0228,0.002,1,0.0065,0.0066,-0.0001,other,0.7756,0.017,26.0,operational_issue,1,early_hidden_risk
merchant_demo_0827,2024-06-17,electronics,1438,148,321830.39,322513.67,-0.0021,7,0.047,0.0248,0.0222,2,0.0104,0.0065,0.0039,not_received,0.6078,0.0456,39.02,none,1,operational_fulfilment_failure
